data,value
美好置业
阳 光 城
众合科技
中南建设
伟星股份
华邦健康
大族激光
盾安环境
达安基因
苏 泊 尔
獐子岛
太阳纸业
海鸥卫浴
海翔药业
中国海诚
东港股份
天邦股份
沃尔核材
顺络电子
荣盛发展
石基信息
报 喜 鸟
创新医疗
二三四五
特 尔 佳
拓日新能
东华能源
濮耐股份
江南化工
新 华 都
浙富控股
美邦服饰
久其软件
光迅科技
中科新材
罗莱生活
*ST云网
威创股份
海大集团
普利特
富安娜
罗普斯金
英威腾
科华恒盛
潮宏基
北京科锐
中恒电气
康力电梯
伟星新材
千方科技
合众思壮
黑牛食品
长青股份
海普瑞
兴森科技
富春环保
佳隆股份
科士达
银河电子
齐峰新材
新时达
鸿路钢构
金新农
索菲亚
恒大高新
海南瑞泽
龙蟒佰利
以岭药业
东方精工
煌上煌
南风股份
天海防务
安科生物
立思辰
华测检测
新宁物流
爱尔眼科
华星创业
宝通科技
赛为智能
华力创通
天源迪科
三五互联
鼎龙股份
蓝色光标
中能电气
豫金刚石
数码视讯
银之杰
国联水产
乐视网
建新股份
中航电测
嘉寓股份
经纬电材
智飞生物
太阳鸟
锐奇股份
锦富技术
华策影视
信维通信
晨光生物
和顺电气
宋城演艺
汤臣倍健
香雪制药
科融环境
神雾环保
东方国信
天晟新材
捷成股份
维尔利
长荣股份
铁汉生态
纳川股份
海伦哲
舒泰神
千山药机
安利股份
上海新阳
飞力达
瑞丰高材
迪安诊断
天玑科技
金信诺
华宇软件
开能环保
阳光电源
苏交科
国瓷材料
三诺生物
远方光电
华虹计通
东土科技
生物股份
中源协和
鲁抗医药
钱江生化
四环生物
北大医药
岳阳兴长
广济药业
天康生物
力生制药
长生生物
利德曼
博雅生物
天山生物
荣华实业
国风塑业
龙力生物
盛运环保
迪森股份
香江控股
红豆股份
九州通
三星医疗
江河集团
金科股份
保龄宝
同德化工
神剑股份
青龙管业
融钰集团
跨境通
武汉控股
国中水务
洪城水业
新疆城建
宁波富达
同济科技
郴电国际
华鼎股份
重庆水务
绿城水务
世纪星源
徐工机械
渤海股份
新兴铸管
山大华特
湘潭电化
东华科技
金河生物
天瑞仪器
兴源环境
天翔环境
国祯环保
博世科
环能科技
清水源
农 产 品
圣农发展
赞宇科技
新莱应材
浙能电力
酒钢宏兴
嘉宝集团
*ST一重
陕鼓动力
中国核电
川仪股份
兰石重装
应流股份
纽威股份
太钢不锈
*ST佳电
盈峰环境
威 尔 泰
南洋股份
*ST东数
台海核电
江苏神通
杭锅股份
天沃科技
科新机电
通裕重工
金盾股份
中飞股份
铜峰电子
天通股份
东晶电子
晶盛机电
金晶科技
泰豪科技
海螺型材
北新建材
栋梁新材
鲁阳节能
中航三鑫
先锋新材
联创互联
国发股份
广东甘化
韶能股份
贵糖股份
南宁糖业
长源电力
民和股份
长青集团
华西能源
金通灵
上海梅林
新五丰
广弘控股
得利斯
益生股份
大康农业
牧原股份
龙大肉食
温氏股份
维科精华
天富能源
阳煤化工
宝泰隆
杭电股份
*ST烯碳
渝三峡Ａ
中泰化学
乐通股份
嘉欣丝绸
龙星化工
金洲管道
双龙股份
道氏技术
申通快递
乐金健康
和晶科技
天银机电
贵研铂业
龙头股份
汇源通信
中核钛白
科林环保
雪迪龙
三聚环保
龙源技术
先河环保
永清环保
依米康
雪浪环境
金龙汽车
中新药业
空港股份
共进股份
*ST天仪
劲嘉股份
西陇科学
北陆药业
阳普医疗
新开源
东富龙
仟源医药
广生堂
美康生物
易见股份
国金证券
岷江水电
重庆港九
国栋建设
旭光股份
西南证券
天科股份
成发科技
蓝光发展
中铁工业
奥瑞德
四川金顶
重庆百货
宜宾纸业
万里股份
中国嘉陵
广安爱众
中国汽研
明星电缆
友利控股
大通燃气
*ST钒钛
建新矿业
中房地产
*ST金宇
创维数字
长城动漫
峨眉山Ａ
欢瑞世纪
泸天化
*ST建峰
新筑股份
涪陵榨菜
世纪游轮
仁智股份
利君股份
红旗连锁
硅宝科技
吉峰农机
银河磁体
福安药业
永鼎股份
*ST新亿
民丰特纸
南纺股份
钱江水利
海越股份
复旦复华
京投发展
辅仁药业
隧道股份
益民集团
广电网络
张江高科
东吴证券
鹿港文化
中钨高新
河北宣工
中 关 村
紫光股份
山东威达
沃华医药
启明星辰
山西证券
金字火腿
亚威股份
迅游科技
冠农股份
片仔癀
皖新传媒
奥康国际
喜临门
今世缘
健盛集团
好莱客
海印股份
步 步 高
星期六
天虹股份
凯撒文化
金固股份
搜于特
司尔特
徐家汇
森马服饰
摩登大道
麦趣尔
金运激光
尔康制药
尚品宅配
环旭电子
九安医疗
立讯精密
共达电声
昌红科技
蓝思科技
岳阳林纸
云投生态
帝龙文化
丽鹏股份
岭南园林
文科园林
万里石
美晨科技
蒙草生态
美尚生态
歌华有线
冠豪高新
*ST匹凸
人民网
银亿股份
凯瑞德
安妮股份
航天晨光
航天电器
启明信息
海格通信
中元股份
超图软件
耐威科技
博信股份
武昌鱼
新农开发
XD五洲交
粤泰股份
皖江物流
万家文化
广汇物流
中茵股份
洲际油气
云煤能源
天业股份
梅雁吉祥
航民股份
全新好
*ST金源
绿景控股
航天发展
京蓝科技
景峰医药
新朋股份
北京利尔
天业通联
双塔食品
*ST松江
天津港
津劝业
滨海能源
天保基建
珠江实业
日发精机
中船科技
澄星股份
杭钢股份
宝硕股份
联美控股
西藏药业
首旅酒店
新力金融
盛和资源
现代制药
海航基础
富控互动
*ST爱富
太极实业
航天通信
工大高新
*ST常林
百花村
山西焦化
广誉远
*ST宏盛
中房股份
宁波热电
建设机械
科达股份
文山电力
大同煤业
博威合金
怡球资源
联明股份
四通股份
北部湾旅
中国天楹
北方国际
山东地矿
*ST生物
万方发展
英洛华
三湘印象
首钢股份
越秀金控
豫能控股
传化智联
霞客环保
联创电子
轴研科技
云南能投
长城影视
冠福股份
三钢闽光
梦网荣信
南极电商
利欧股份
宁波东力
艾派克
方正电机
天威视讯
北化股份
大洋电机
华明装备
众生药业
海峡股份
皇氏集团
慈文传媒
精华制药
顺丰控股
太极股份
长江润发
盛路通信
恒基达鑫
丰东股份
杰赛科技
完美世界
华宏科技
东诚药业
龙洲股份
