data,value
东方航空
兖州煤业
复星医药
白云山
江西铜业
宁沪高速
深高速
青岛啤酒
福耀玻璃
南京熊猫
*ST昆机
马钢股份
*ST京城
创业环保
东方电气
东方证券
招商证券
*ST重钢
中国国航
中国铁建
广汽集团
广深铁路
新华保险
中国中铁
北辰实业
中国铝业
上海医药
中国中冶
华泰证券
郑煤机
上海电气
中国中车
光大证券
中国交建
中海油服
光大银行
中远海发
大连港
中煤能源
紫金矿业
中远海控
建设银行
中国银行
大唐发电
金隅股份
中信银行
洛阳钼业
潍柴动力
丽珠集团
东北电气
鞍钢股份
海信科龙
金风科技
*ST墨龙
比亚迪
东江环保
浙江世宝
首创股份
宝钛股份
时代新材
双良节能
中成股份
兴蓉环境
山东海化
久立特材
亚太科技
首航节能
中金环境
中电环保
巴安水务
天壕环境
津膜科技
全信股份
同仁堂
天坛生物
浙江医药
联环药业
华北制药
海王生物
华兰生物
上海莱士
莱美药业
金健米业
中闽能源
莲花健康
哈空调
亚星客车
ST景谷
亚星化学
恒力股份
动力源
安泰集团
凤竹纺织
新赛股份
彩虹股份
中国高科
东方银星
中航黑豹
宁波富邦
北矿科技
中国西电
中兵红箭
长航凤凰
东北制药
神州易桥
中油资本
韶钢松山
鑫茂科技
东凌国际
春晖股份
黔源电力
宝鹰股份
西部材料
悦心健康
澳洋科技
宏达新材
升达林业
西仪股份
当升科技
特变电工
*ST天成
长城电工
华仪电气
金山股份
湘电股份
*ST青松
保变电气
京能电力
海油工程
汇通能源
吉鑫科技
*ST锐电
漳泽电力
银星能源
吉电股份
中科三环
天奇股份
粤 水 电
中材科技
天马股份
大金重工
天顺风能
泰胜风能
武钢股份
九鼎投资
冠城大通
东风科技
中视传媒
东睦股份
创兴资源
鲁商置业
华业资本
华菱星马
江山股份
三友化工
江淮汽车
昆药集团
通威股份
扬农化工
菲达环保
山鹰纸业
康恩贝
新安股份
爱建集团
电子城
川投能源
刚泰控股
均胜电子
光明地产
金瑞矿业
祁连山
中航重机
通化东宝
北方创业
赤峰黄金
隆基股份
赛轮金宇
宁波建工
永辉超市
神州高铁
泛海控股
康达尔
深圳华强
特发信息
宜华健康
华数传媒
许继电气
ST生化
华意压缩
英特集团
华天酒店
中润资源
荣安地产
华金资本
金浦钛业
靖远煤电
海马汽车
粤宏远Ａ
华媒控股
*ST天首
茂化实华
西王食品
长春高新
上峰水泥
视觉中国
模塑科技
正虹科技
黑芝麻
苏宁环球
大地传媒
泰禾集团
西藏发展
浩物股份
泰合健康
华闻传媒
*ST新城
赣能股份
云内动力
中国重汽
中通客车
银泰资源
金马股份
鸿达兴业
世荣兆业
华信国际
京新药业
巨轮智能
美 欣 达
华帝股份
宁波华翔
紫光国芯
德美化工
中钢天源
云南旅游
华峰氨纶
孚日股份
山河智能
银轮股份
中环股份
延华智能
云海金属
嘉应制药
国统股份
*ST准油
恒康医疗
三 力 士
奥 特 迅
合兴包装
塔牌集团
奥特佳
滨江集团
泰和新材
兆新股份
利尔化学
东方雨虹
亚太股份
世联行
信立泰
辉煌科技
南国置业
日海通讯
理工环科
洪涛股份
皖通科技
赛象科技
海宁皮城
杰瑞股份
兴民智通
隆基机械
双箭股份
建研集团
省广股份
广联达
达实智能
云南锗业
太安堂
闰土股份
摩恩电气
长高集团
二六三
三维工程
中超控股
润邦股份
利源精制
天广中茂
天桥起重
春兴精工
凯美特气
惠博普
顺灏股份
贝因美
*ST德力
清新环境
海能达
豪迈科技
江苏国信
蒙发利
露笑科技
成都路桥
博彦科技
普邦股份
宏大爆破
新疆浩源
鼎汉技术
网宿科技
银江股份
红日药业
中科电气
万邦达
三维丝
康耐特
安诺其
金利华电
华谊嘉信
易成新能
海默科技
康芝药业
智云股份
达刚路机
东方日升
阳谷华泰
汇川技术
中环装备
中海达
天喻信息
金力泰
富瑞特装
拓尔思
金城医药
东宝生物
光线传媒
卫宁健康
隆华节能
安科瑞
泰格医药
保千里
迪马股份
中安消
湖北广电
智度股份
数源科技
大立科技
川大智胜
超华科技
中电鑫龙
*ST三泰
英飞拓
林州重机
捷顺科技
数字政通
金刚玻璃
高新兴
振芯科技
世纪瑞尔
亿通科技
中威电子
飞利信
蓝盾股份
宜通世纪
东方网力
凯发电气
浩云科技
汉邦高科
中国国贸
上海机场
华夏银行
上港集团
宝钢股份
三一重工
中国卫星
中青旅
黄河旋风
全柴动力
南山铝业
云南城投
外运发展
瀚蓝环境
华联综超
柳化股份
烽火通信
置信电气
用友网络
欧亚集团
水井坊
王府井
厦门空港
宜华生活
马应龙
南京银行
北京银行
中国宝安
冀东水泥
海航投资
华菱钢铁
宁波银行
东方锆业
齐心集团
巨力索具
杭氧股份
中南文化
中原内配
常宝股份
中顺洁柔
朗姿股份
信质电机
乐普医疗
长盈精密
汉得信息
日照港
新华锦
